id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_logo,home_conference_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_conference_id,away_score,away_winner,game_id,season,season_type,tournament_id,status_type_alt_detail,groups_id,groups_name,groups_short_name,groups_is_conference,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,game_date_time,game_date,PBP,player_box
320472754,s:40~l:54~e:320472754~c:320472754,2012-02-17T00:05Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:05Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2754,s:40~l:54~t:2754,Youngstown State,Penguins,YSU,Youngstown State Penguins,Youngstown St,E51937,690717,TRUE,2054,https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png,45,71,FALSE,270,s:40~l:54~t:270,Milwaukee,Panthers,MILW,Milwaukee Panthers,Milwaukee,000000,ffc20e,TRUE,415,https://a.espncdn.com/i/teamlogos/ncaa/500/270.png,45,76,TRUE,320472754,2012,2,,,45,Horizon League,Horizon,TRUE,2054,Beeghly Center,Youngstown,OH,6300,TRUE,2012-02-17T00:05:00Z,2012-02-16,FALSE,FALSE
320470152,s:40~l:54~e:320470152~c:320470152,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,152,s:40~l:54~t:152,NC State,Wolfpack,NCST,NC State Wolfpack,NC State,EF1216,231f20,TRUE,2139,https://a.espncdn.com/i/teamlogos/ncaa/500/152.png,2,61,FALSE,2390,s:40~l:54~t:2390,Miami,Hurricanes,MIA,Miami Hurricanes,Miami,004325,f0f0f0,TRUE,1985,https://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,2,73,TRUE,320470152,2012,2,,,2,Atlantic Coast Conference,ACC,TRUE,2139,Reynolds Coliseum,Raleigh,NC,5500,TRUE,2012-02-17T00:00:00Z,2012-02-16,TRUE,FALSE
320470258,s:40~l:54~e:320470258~c:320470258,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,258,s:40~l:54~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,TRUE,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,56,FALSE,120,s:40~l:54~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,TRUE,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,2,73,TRUE,320470258,2012,2,,,2,Atlantic Coast Conference,ACC,TRUE,1927,John Paul Jones Arena,Charlottesville,VA,14623,TRUE,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320470194,s:40~l:54~e:320470194~c:320470194,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,194,s:40~l:54~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,ce1141,505056,TRUE,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,75,TRUE,84,s:40~l:54~t:84,Indiana,Hoosiers,IU,Indiana Hoosiers,Indiana,990000,edebeb,TRUE,2092,https://a.espncdn.com/i/teamlogos/ncaa/500/84.png,7,54,FALSE,320470194,2012,2,,,7,Big Ten Conference,Big Ten,TRUE,317,Value City Arena,Columbus,OH,19049,TRUE,2012-02-17T00:00:00Z,2012-02-16,TRUE,FALSE
320472275,s:40~l:54~e:320472275~c:320472275,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2275,s:40~l:54~t:2275,Hofstra,Pride,HOF,Hofstra Pride,Hofstra,00337c,f6c934,TRUE,2058,https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png,10,79,FALSE,48,s:40~l:54~t:48,Delaware,Blue Hens,DEL,Delaware Blue Hens,Delaware,033594,e8ce31,TRUE,2189,https://a.espncdn.com/i/teamlogos/ncaa/500/48.png,10,89,TRUE,320472275,2012,2,,,10,Colonial Athletic Association,CAA,TRUE,2058,David S. Mack Sports and Exhibition Complex,Hempstead,NY,5023,TRUE,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320470325,s:40~l:54~e:320470325~c:320470325,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,325,s:40~l:54~t:325,Cleveland State,Vikings,CLEV,Cleveland State Vikings,Cleveland St,006633,231f20,TRUE,2143,https://a.espncdn.com/i/teamlogos/ncaa/500/325.png,45,59,FALSE,2739,s:40~l:54~t:2739,Green Bay,Phoenix,GB,Green Bay Phoenix,Green Bay,006633,ffffff,TRUE,1946,https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png,45,90,TRUE,320470325,2012,2,,,45,Horizon League,Horizon,TRUE,2143,Wolstein Center,Cleveland,OH,13610,TRUE,2012-02-17T00:00:00Z,2012-02-16,TRUE,FALSE
320472579,s:40~l:54~e:320472579~c:320472579,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2579,s:40~l:54~t:2579,South Carolina,Gamecocks,SC,South Carolina Gamecocks,South Carolina,73000a,ffffff,TRUE,1962,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png,23,59,FALSE,61,s:40~l:54~t:61,Georgia,Lady Bulldogs,UGA,Georgia Lady Bulldogs,Georgia,CC0000,000000,TRUE,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,61,TRUE,320472579,2012,2,,,23,Southeastern Conference,SEC,TRUE,,,,,,,2012-02-17T00:00:00Z,2012-02-16,TRUE,FALSE
320472750,s:40~l:54~e:320472750~c:320472750,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2750,s:40~l:54~t:2750,Wright State,Raiders,WRST,Wright State Raiders,Wright St,cba052,cba052,TRUE,192,https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png,45,91,TRUE,2174,s:40~l:54~t:2174,Detroit Mercy,Titans,DETM,Detroit Mercy Titans,Detroit Mercy,165b9e,d31733,TRUE,2005,https://a.espncdn.com/i/teamlogos/ncaa/500/2174.png,45,82,FALSE,320472750,2012,2,,,45,Horizon League,Horizon,TRUE,192,Nutter Center,Dayton,OH,8000,TRUE,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320472670,s:40~l:54~e:320472670~c:320472670,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2670,s:40~l:54~t:2670,VCU,Rams,VCU,VCU Rams,VCU,929292,edb71d,TRUE,2051,https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png,10,63,FALSE,2729,s:40~l:54~t:2729,William & Mary,Tribe,W&M,William & Mary Tribe,William & Mary,103217,f6b220,TRUE,2200,https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png,10,66,TRUE,320472670,2012,2,,,10,Colonial Athletic Association,CAA,TRUE,,,,,,,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320472454,s:40~l:54~e:320472454~c:320472454,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2454,s:40~l:54~t:2454,North Florida,Ospreys,UNF,North Florida Ospreys,North Florida,004B8D,babcbe,TRUE,2123,https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png,46,66,TRUE,2382,s:40~l:54~t:2382,Mercer,Bears,MER,Mercer Bears,Mercer,ff7f29,080808,TRUE,1974,https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,46,49,FALSE,320472454,2012,2,,,46,ASUN Conference,ASUN,TRUE,2123,UNF Arena,Jacksonville,FL,5800,TRUE,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320472348,s:40~l:54~e:320472348~c:320472348,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2348,s:40~l:54~t:2348,Louisiana Tech,Lady Techsters,LT,Louisiana Tech Lady Techsters,Louisiana Tech,002d65,d3313a,TRUE,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,30,73,TRUE,23,s:40~l:54~t:23,San José State,Spartans,SJSU,San José State Spartans,San José St,005893,fdba31,TRUE,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,30,68,FALSE,320472348,2012,2,,,30,Western Athletic Conference,WAC,TRUE,1982,Thomas Assembly Center,Ruston,LA,8000,TRUE,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320472086,s:40~l:54~e:320472086~c:320472086,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2086,s:40~l:54~t:2086,Butler,Bulldogs,BUT,Butler Bulldogs,Butler,0d1361,00a3e0,TRUE,2032,https://a.espncdn.com/i/teamlogos/ncaa/500/2086.png,45,72,TRUE,2350,s:40~l:54~t:2350,Loyola Chicago,Ramblers,LUC,Loyola Chicago Ramblers,Loyola Chicago,9d1244,,TRUE,1933,https://a.espncdn.com/i/teamlogos/ncaa/500/2350.png,45,46,FALSE,320472086,2012,2,,,45,Horizon League,Horizon,TRUE,2032,Hinkle Fieldhouse,Indianapolis,IN,9100,TRUE,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320470295,s:40~l:54~e:320470295~c:320470295,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,295,s:40~l:54~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,TRUE,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,10,45,FALSE,2182,s:40~l:54~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,TRUE,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,53,TRUE,320470295,2012,2,,,10,Colonial Athletic Association,CAA,TRUE,1940,Chartway Arena,Norfolk,VA,8472,TRUE,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320470294,s:40~l:54~e:320470294~c:320470294,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,294,s:40~l:54~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,,TRUE,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,62,FALSE,338,s:40~l:54~t:338,Kennesaw State,Owls,KENN,Kennesaw State Owls,Kennesaw St,000000,fdbb30,TRUE,2015,https://a.espncdn.com/i/teamlogos/ncaa/500/338.png,46,66,TRUE,320470294,2012,2,,,46,ASUN Conference,ASUN,TRUE,,,,,,,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320470276,s:40~l:54~e:320470276~c:320470276,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,276,s:40~l:54~t:276,Marshall,Thundering Herd,MRSH,Marshall Thundering Herd,Marshall,00ae42,be854c,TRUE,1935,https://a.espncdn.com/i/teamlogos/ncaa/500/276.png,11,65,TRUE,235,s:40~l:54~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,004991,8e908f,TRUE,2202,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,54,FALSE,320470276,2012,2,,,11,Conference USA,C-USA,TRUE,1935,Cam Henderson Center,Huntington,WV,9048,TRUE,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320470256,s:40~l:54~e:320470256~c:320470256,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,256,s:40~l:54~t:256,James Madison,Dukes,JMU,James Madison Dukes,James Madison,450084,cbb778,TRUE,7107,https://a.espncdn.com/i/teamlogos/ncaa/500/256.png,10,63,TRUE,350,s:40~l:54~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,TRUE,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,52,FALSE,320470256,2012,2,,,10,Colonial Athletic Association,CAA,TRUE,1980,JMU Convocation Center,Harrisonburg,VA,6426,TRUE,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320470151,s:40~l:54~e:320470151~c:320470151,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,151,s:40~l:54~t:151,East Carolina,Pirates,ECU,East Carolina Pirates,East Carolina,4b1869,f0907b,TRUE,2201,https://a.espncdn.com/i/teamlogos/ncaa/500/151.png,11,83,TRUE,248,s:40~l:54~t:248,Houston,Cougars,HOU,Houston Cougars,Houston,c92a39,ffffff,TRUE,2126,https://a.espncdn.com/i/teamlogos/ncaa/500/248.png,11,77,FALSE,320470151,2012,2,,,11,Conference USA,C-USA,TRUE,2201,Williams Arena at Minges Coliseum,Greenville,NC,8000,TRUE,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320470119,s:40~l:54~e:320470119~c:320470119,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,3,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,2,119,s:40~l:54~t:119,Towson,Tigers,TOW,Towson Tigers,Towson,FFC229,,TRUE,4603,https://a.espncdn.com/i/teamlogos/ncaa/500/119.png,10,70,TRUE,2244,s:40~l:54~t:2244,George Mason,Patriots,GMU,George Mason Patriots,George Mason,016600,ecb010,TRUE,2167,https://a.espncdn.com/i/teamlogos/ncaa/500/2244.png,10,68,FALSE,320470119,2012,2,,OT,10,Colonial Athletic Association,CAA,TRUE,898,Towson Center,Towson,MD,5000,TRUE,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320470111,s:40~l:54~e:320470111~c:320470111,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,111,s:40~l:54~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,c2c3c0,TRUE,1898,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,10,76,TRUE,2247,s:40~l:54~t:2247,Georgia State,Panthers,GAST,Georgia State Panthers,Georgia St,1e539a,ebebeb,TRUE,7393,https://a.espncdn.com/i/teamlogos/ncaa/500/2247.png,10,51,FALSE,320470111,2012,2,,,10,Colonial Athletic Association,CAA,TRUE,1898,Solomon Court at Cabot Center,Boston,MA,1800,TRUE,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320470103,s:40~l:54~e:320470103~c:320470103,2012-02-17T00:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-17T00:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,103,s:40~l:54~t:103,Boston College,Eagles,BC,Boston College Eagles,Boston College,8c2232,dbcca6,TRUE,135,https://a.espncdn.com/i/teamlogos/ncaa/500/103.png,2,56,TRUE,228,s:40~l:54~t:228,Clemson,Tigers,CLEM,Clemson Tigers,Clemson,F66733,522d80,TRUE,1912,https://a.espncdn.com/i/teamlogos/ncaa/500/228.png,2,53,FALSE,320470103,2012,2,,,2,Atlantic Coast Conference,ACC,TRUE,,,,,,,2012-02-17T00:00:00Z,2012-02-16,FALSE,FALSE
320470154,s:40~l:54~e:320470154~c:320470154,2012-02-16T23:30Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-16T23:30Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,154,s:40~l:54~t:154,Wake Forest,Demon Deacons,WAKE,Wake Forest Demon Deacons,Wake Forest,9E7E38,000000,TRUE,2120,https://a.espncdn.com/i/teamlogos/ncaa/500/154.png,2,52,FALSE,59,s:40~l:54~t:59,Georgia Tech,Yellow Jackets,GT,Georgia Tech Yellow Jackets,Georgia Tech,00223e,002c56,TRUE,2206,https://a.espncdn.com/i/teamlogos/ncaa/500/59.png,2,67,TRUE,320470154,2012,2,,,2,Atlantic Coast Conference,ACC,TRUE,,,,,,,2012-02-16T23:30:00Z,2012-02-16,TRUE,FALSE
320472509,s:40~l:54~e:320472509~c:320472509,2012-02-16T23:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-16T23:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2509,s:40~l:54~t:2509,Purdue,Boilermakers,PUR,Purdue Boilermakers,Purdue,000000,cfb991,TRUE,399,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,7,63,FALSE,213,s:40~l:54~t:213,Penn State,Lady Lions,PSU,Penn State Lady Lions,Penn State,00265D,002e5c,TRUE,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,74,TRUE,320472509,2012,2,,,7,Big Ten Conference,Big Ten,TRUE,399,Mackey Arena,West Lafayette,IN,14804,TRUE,2012-02-16T23:00:00Z,2012-02-16,TRUE,FALSE
320472885,s:40~l:54~e:320472885~c:320472885,2012-02-16T23:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-16T23:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2885,s:40~l:54~t:2885,NJIT,Highlanders,NJIT,NJIT Highlanders,NJIT,EE3024,df3e2e,TRUE,5420,https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png,1,61,TRUE,292,s:40~l:54~t:292,UT Rio Grande Valley,Vaqueros,RGV,UT Rio Grande Valley Vaqueros,UT Rio Grande,dc6000,e1732d,TRUE,2153,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,30,52,FALSE,320472885,2012,2,,,,,,,1909,Fleisher Center,Newark,NJ,1500,TRUE,2012-02-16T23:00:00Z,2012-02-16,FALSE,FALSE
320462439,s:40~l:54~e:320462439~c:320462439,2012-02-16T03:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-16T03:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2439,s:40~l:54~t:2439,UNLV,Lady Rebels,UNLV,UNLV Lady Rebels,UNLV,b10202,ffffff,TRUE,1051,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,55,TRUE,2628,s:40~l:54~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,4d1979,f1f2f3,TRUE,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,44,54,FALSE,320462439,2012,2,,,44,Mountain West Conference,Mountain West,TRUE,1051,Cox Pavilion,Las Vegas,NV,2500,TRUE,2012-02-16T03:00:00Z,2012-02-15,FALSE,FALSE
320462172,s:40~l:54~e:320462172~c:320462172,2012-02-16T02:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-16T02:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2172,s:40~l:54~t:2172,Denver,Pioneers,DEN,Denver Pioneers,Denver,98002e,a8996e,TRUE,854,https://a.espncdn.com/i/teamlogos/ncaa/500/2172.png,27,71,TRUE,309,s:40~l:54~t:309,Louisiana,Ragin' Cajuns,UL,Louisiana Ragin' Cajuns,Louisiana,ce2842,,TRUE,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,47,FALSE,320462172,2012,2,,,27,Sun Belt Conference,Sun Belt,TRUE,444,Magness Arena,Denver,CO,7200,TRUE,2012-02-16T02:00:00Z,2012-02-15,FALSE,FALSE
320462005,s:40~l:54~e:320462005~c:320462005,2012-02-16T02:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-16T02:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2005,s:40~l:54~t:2005,Air Force,Falcons,AFA,Air Force Falcons,Air Force,004a7b,ffffff,TRUE,2014,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,44,58,FALSE,2751,s:40~l:54~t:2751,Wyoming,Cowgirls,WYO,Wyoming Cowgirls,Wyoming,533B22,ffffff,TRUE,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,71,TRUE,320462005,2012,2,,,44,Mountain West Conference,Mountain West,TRUE,2014,Clune Arena,Colorado Springs,CO,5843,TRUE,2012-02-16T02:00:00Z,2012-02-15,FALSE,FALSE
320460167,s:40~l:54~e:320460167~c:320460167,2012-02-16T02:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-16T02:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,167,s:40~l:54~t:167,New Mexico,Lobos,UNM,New Mexico Lobos,New Mexico,000000,231f20,TRUE,2024,https://a.espncdn.com/i/teamlogos/ncaa/500/167.png,44,44,FALSE,21,s:40~l:54~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego St,BF2C37,a8996e,TRUE,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,57,TRUE,320460167,2012,2,,,44,Mountain West Conference,Mountain West,TRUE,2024,The Pit,Albuquerque,NM,15411,TRUE,2012-02-16T02:00:00Z,2012-02-15,FALSE,FALSE
320460098,s:40~l:54~e:320460098~c:320460098,2012-02-16T01:30Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-16T01:30Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,98,s:40~l:54~t:98,Western Kentucky,Lady Toppers,WKU,Western Kentucky Lady Toppers,Western KY,F32026,b3b5b8,TRUE,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,27,71,TRUE,2226,s:40~l:54~t:2226,Florida Atlantic,Owls,FAU,Florida Atlantic Owls,FAU,004B85,bb2f4c,TRUE,2110,https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png,27,60,FALSE,320460098,2012,2,,,27,Sun Belt Conference,Sun Belt,TRUE,1971,E. A. Diddle Arena,Bowling Green,KY,7523,TRUE,2012-02-16T01:30:00Z,2012-02-15,FALSE,FALSE
320462032,s:40~l:54~e:320462032~c:320462032,2012-02-16T01:05Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-16T01:05Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2032,s:40~l:54~t:2032,Arkansas State,Red Wolves,ARST,Arkansas State Red Wolves,Arkansas St,e81018,000000,TRUE,2033,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,27,62,TRUE,2653,s:40~l:54~t:2653,Troy,Trojans,TROY,Troy Trojans,Troy,AE0210,88898c,TRUE,4489,https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png,27,39,FALSE,320462032,2012,2,,,27,Sun Belt Conference,Sun Belt,TRUE,1911,CONVOCATION CENTER (AR),Tulsa,OK,0,FALSE,2012-02-16T01:05:00Z,2012-02-15,FALSE,FALSE
320460197,s:40~l:54~e:320460197~c:320460197,2012-02-16T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-16T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,197,s:40~l:54~t:197,Oklahoma State,Cowgirls,OKST,Oklahoma State Cowgirls,Oklahoma St,ff6500,000000,TRUE,1992,https://a.espncdn.com/i/teamlogos/ncaa/500/197.png,8,51,FALSE,239,s:40~l:54~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,154734,ffb81c,TRUE,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,83,TRUE,320460197,2012,2,,,8,Big 12 Conference,Big 12,TRUE,1992,Gallagher-Iba Arena,Stillwater,OK,13611,TRUE,2012-02-16T01:00:00Z,2012-02-15,FALSE,FALSE
320462636,s:40~l:54~e:320462636~c:320462636,2012-02-16T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-16T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2636,s:40~l:54~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,TRUE,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,54,FALSE,2377,s:40~l:54~t:2377,McNeese,Cowgirls,MCN,McNeese Cowgirls,McNeese,00529C,,TRUE,6007,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,25,65,TRUE,320462636,2012,2,,,,,,,2115,UTSA Convocation Center,San Antonio,TX,2650,TRUE,2012-02-16T01:00:00Z,2012-02-15,FALSE,FALSE
320462545,s:40~l:54~e:320462545~c:320462545,2012-02-16T01:00Z,0,TRUE,FALSE,TRUE,FALSE,2012-02-16T01:00Z,event,"",0,N/A,0,0:00,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,2545,s:40~l:54~t:2545,SE Louisiana,Lady Lions,SELA,SE Louisiana Lady Lions,SE Louisiana,215732,ffc72c,TRUE,2040,https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png,25,69,FALSE,2320,s:40~l:54~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,TRUE,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,25,71,TRUE,320462545,2012,2,,,,,,,1974,Hawkins Arena,Macon,GA,3500,TRUE,2012-02-16T01:00:00Z,2012-02-15,FALSE,FALSE
